Level	Date and Time	Source	Event ID	Task Category
Error	10/11/2022 3:36:54 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 03:36:54Z] Listener failed : failed to update resourcepc details on the database - System.Data.SqlClient.SqlException (0x80131904): Login failed for user 'svc-pblueprism-p'.

Server stack trace: 
   at System.Data.SqlClient.SqlInternalConnectionTds..ctor(DbConnectionPoolIdentity identity, SqlConnectionString connectionOptions, SqlCredential credential, Object providerInfo, String newPassword, SecureString newSecurePassword, Boolean redirectedUserInstance, SqlConnectionString userConnectionOptions, SessionData reconnectSessionData, DbConnectionPool pool, String accessToken, Boolean applyTransientFaultHandling, SqlAuthenticationProviderManager sqlAuthProviderManager)
   at System.Data.SqlClient.SqlConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningConnection, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.CreatePooledConnection(DbConnectionPool pool, DbConnection owningObject, DbConnectionOptions options, DbConnectionPoolKey poolKey, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionPool.CreateObject(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.UserCreateRequest(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at BluePrism.AutomateAppCore.clsDBConnection.SetupCommand(IDbCommand cmd)
   at BluePrism.AutomateAppCore.clsDBConnection.ExecuteReturnDataReader(IDbCommand cmd, CommandBehavior behave)
   at BluePrism.AutomateAppCore.clsServer.GetResourceIdAndFQDN(IDatabaseConnection con, String resourceName, String& fqdn)
   at BluePrism.AutomateAppCore.clsServer.RefreshResourcePC(String resourceName, ResourceDBStatus status, Int32 runningSessions, Int32 activeSessions)
   at SyncInvokeRefreshResourcePC(Object , Object[] , Object[] )
   at System.ServiceModel.Dispatcher.SyncMethodInvoker.Invoke(Object instance, Object[] inputs, Object[]& outputs)
   at System.ServiceModel.Dispatcher.DispatchOperationRuntime.InvokeBegin(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage5(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage11(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.MessageRpc.Process(Boolean isOperationContextSet)
   at BluePrism.Server.Domain.Models.ExtensionMethods.RethrowWithStackTrace(Exception this)
   at BluePrism.AutomateAppCore.MyExceptionHandlingMessageInspector.AfterReceiveReply(Message& reply, Object correlationState)
   at System.ServiceModel.Dispatcher.ImmutableClientRuntime.AfterReceiveReply(ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.HandleReply(ProxyOperationRuntime operation, ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.Call(String action, Boolean oneway, ProxyOperationRuntime operation, Object[] ins, Object[] outs, TimeSpan timeout)
   at System.ServiceModel.Channels.ServiceChannelProxy.InvokeService(IMethodCallMessage methodCall, ProxyOperationRuntime operation)
   at System.ServiceModel.Channels.ServiceChannelProxy.Invoke(IMessage message)

Exception rethrown at [0]: 
   at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)
   at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)
   at BluePrism.AutomateAppCore.IServer.RefreshResourcePC(String name, ResourceDBStatus status, Int32 runningSessions, Int32 activeSessions)
   at BluePrism.AutomateAppCore.clsListener.RefreshDBWithCurrentState()
ClientConnectionId:76f40f13-3768-40a4-85df-621d76609d4e
Error Number:18456,State:1,Class:14"
Information	10/11/2022 3:30:38 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-11 03:30:38Z] Session (ID: 69c91c99-f9d1-493a-9307-639c5b95d58b) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/11/2022 3:30:38 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 69c91c99-f9d1-493a-9307-639c5b95d58b) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Warning	10/11/2022 3:18:55 AM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsDBLoggingEngine
Failed to write to session log (attempt 1): Session: 16457; Message: Error while attempting to log to database: System.Data.SqlClient.SqlException (0x80131904): Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding. ---> System.ComponentModel.Win32Exception (0x80004005): The wait operation timed out

Server stack trace: 
   at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniError(TdsParserStateObject stateObj, UInt32 error)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniSyncOverAsync()
   at System.Data.SqlClient.TdsParserStateObject.TryReadNetworkPacket()
   at System.Data.SqlClient.TdsParserStateObject.TryPrepareBuffer()
   at System.Data.SqlClient.TdsParserStateObject.TryReadByte(Byte& value)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.TdsParser.Run(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj)
   at System.Data.SqlClient.TdsParser.TdsExecuteTransactionManagerRequest(Byte[] buffer, TransactionManagerRequestType request, String transactionName, TransactionManagerIsolationLevel isoLevel, Int32 timeout, SqlInternalTransaction transaction, TdsParserStateObject stateObj, Boolean isDelegateControlRequest)
   at System.Data.SqlClient.SqlInternalConnectionTds.ExecuteTransactionYukon(TransactionRequest transactionRequest, String transactionName, IsolationLevel iso, SqlInternalTransaction internalTransaction, Boolean isDelegateControlRequest)
   at System.Data.SqlClient.SqlInternalTransaction.Commit()
   at System.Data.SqlClient.SqlTransaction.Commit()
   at BluePrism.AutomateAppCore.clsDBConnection.CommitTransaction()
   at BluePrism.AutomateAppCore.clsServer.LogToDB(Int32 iSessionNumber, Guid gResourceId, String sResourceName, Guid gStageId, String sStageName, StageTypes iStageType, String sResult, DataType iResultType, LogInfo loginfo, DateTimeOffset startDate, String sAttributeXML, String sProcessName, String sPageName, String sObjectName, String sActionName, Boolean unicode)
   at SyncInvokeLogToDB(Object , Object[] , Object[] )
   at System.ServiceModel.Dispatcher.SyncMethodInvoker.Invoke(Object instance, Object[] inputs, Object[]& outputs)
   at System.ServiceModel.Dispatcher.DispatchOperationRuntime.InvokeBegin(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage5(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.ImmutableDispatchRuntime.ProcessMessage11(MessageRpc& rpc)
   at System.ServiceModel.Dispatcher.MessageRpc.Process(Boolean isOperationContextSet)
   at BluePrism.Server.Domain.Models.ExtensionMethods.RethrowWithStackTrace(Exception this)
   at BluePrism.AutomateAppCore.MyExceptionHandlingMessageInspector.AfterReceiveReply(Message& reply, Object correlationState)
   at System.ServiceModel.Dispatcher.ImmutableClientRuntime.AfterReceiveReply(ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.HandleReply(ProxyOperationRuntime operation, ProxyRpc& rpc)
   at System.ServiceModel.Channels.ServiceChannel.Call(String action, Boolean oneway, ProxyOperationRuntime operation, Object[] ins, Object[] outs, TimeSpan timeout)
   at System.ServiceModel.Channels.ServiceChannelProxy.InvokeService(IMethodCallMessage methodCall, ProxyOperationRuntime operation)
   at System.ServiceModel.Channels.ServiceChannelProxy.Invoke(IMessage message)

Exception rethrown at [0]: 
   at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)
   at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)
   at BluePrism.AutomateAppCore.IServer.LogToDB(Int32 iSessionNumber, Guid gResourceId, String sResourceName, Guid gStageId, String sStageName, StageTypes iStageType, String sResult, DataType iResultType, LogInfo loginfo, DateTimeOffset startDate, String sAttributeXML, String sProcessName, String sPageName, String sObjectName, String sActionName, Boolean unicode)
   at BluePrism.AutomateAppCore.clsDBLoggingEngine.DoLog(clsProcessStage stg, String res, DataType resType, clsArgumentList inputs, clsArgumentList outputs, LogInfo loginfo, String objName, String actionName)
ClientConnectionId:edf01823-8903-4559-a545-9f0c7fb750d5
Error Number:-2,State:0,Class:11; Stage: COMM?; Result: True"
Information	10/10/2022 10:30:24 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 1ec96411-339e-4401-86c2-586840b1b692"
Information	10/10/2022 10:30:23 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page ca10b696-fc0f-4482-ad2a-e4a6dd8916ee"
Information	10/10/2022 10:30:07 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page ca10b696-fc0f-4482-ad2a-e4a6dd8916ee to collection"
Information	10/10/2022 10:29:55 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 1ec96411-339e-4401-86c2-586840b1b692 to collection"
Information	10/10/2022 10:29:32 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-10 22:29:32Z] Session (ID: 69c91c99-f9d1-493a-9307-639c5b95d58b) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/10/2022 10:29:32 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: 69c91c99-f9d1-493a-9307-639c5b95d58b) started. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/10/2022 10:29:22 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-10 22:29:22Z] Created session: 69c91c99-f9d1-493a-9307-639c5b95d58b; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/10/2022 10:29:22 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 69c91c99-f9d1-493a-9307-639c5b95d58b; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Information	10/10/2022 10:29:22 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: 69c91c99-f9d1-493a-9307-639c5b95d58b; process: SCL_ HTS_ECCN_Exp_Classif; Run Mode: Exclusive"
Warning	10/10/2022 10:28:56 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-10 22:28:56Z] Session (ID: a60704fd-f650-4388-bbcd-319308f82847) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Warning	10/10/2022 10:28:56 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a60704fd-f650-4388-bbcd-319308f82847) terminated. Process Name: Login; Reason: Invalid Login State : The machine must be logged out to accept a login request"
Information	10/10/2022 10:28:43 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-10 22:28:43Z] Session (ID: a60704fd-f650-4388-bbcd-319308f82847) started. Process Name: Login"
Information	10/10/2022 10:28:43 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a60704fd-f650-4388-bbcd-319308f82847) started. Process Name: Login"
Information	10/10/2022 10:28:31 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-10 22:28:31Z] Created session: a60704fd-f650-4388-bbcd-319308f82847; process: Login; Run Mode: Exclusive"
Information	10/10/2022 10:28:31 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: a60704fd-f650-4388-bbcd-319308f82847; process: Login; Run Mode: Exclusive"
Information	10/10/2022 10:28:31 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Created session: a60704fd-f650-4388-bbcd-319308f82847; process: Login; Run Mode: Exclusive"
Information	10/10/2022 10:18:50 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.Resources.ResourceRunnerBase
[2022-10-10 22:18:50Z] Session (ID: a911e50d-8a86-4d6e-ae14-c7874b13f688) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/10/2022 10:18:50 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.AutomateAppCore.clsListener
Session (ID: a911e50d-8a86-4d6e-ae14-c7874b13f688) completed. Process Name: SCL_ HTS_ECCN_Exp_Classif"
Information	10/10/2022 10:18:32 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 5bc819e3-a440-425b-9c13-9c7d9bb809bb"
Information	10/10/2022 10:18:31 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 34ab990b-10f1-4001-835b-a3350c52cb61"
Information	10/10/2022 10:18:16 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 34ab990b-10f1-4001-835b-a3350c52cb61 to collection"
Information	10/10/2022 10:18:00 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 5bc819e3-a440-425b-9c13-9c7d9bb809bb to collection"
Information	10/10/2022 10:17:39 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page cff4cd36-af06-423d-857f-b48c020f2a8a"
Information	10/10/2022 10:17:39 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 0da68431-61ac-4e9d-a69e-cbc46788cdc3"
Information	10/10/2022 10:17:25 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 0da68431-61ac-4e9d-a69e-cbc46788cdc3 to collection"
Information	10/10/2022 10:17:09 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page cff4cd36-af06-423d-857f-b48c020f2a8a to collection"
Information	10/10/2022 10:16:51 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 1673a0d3-9652-458d-9af8-7a20f761f5ae"
Information	10/10/2022 10:16:51 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 70e4d2de-d67c-44ac-8194-ac31b3cb3b42"
Information	10/10/2022 10:16:30 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 70e4d2de-d67c-44ac-8194-ac31b3cb3b42 to collection"
Information	10/10/2022 10:16:16 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 1673a0d3-9652-458d-9af8-7a20f761f5ae to collection"
Information	10/10/2022 10:15:46 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page b4712fc1-43d7-4bce-a17f-63765076400a"
Information	10/10/2022 10:15:45 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 05c1ee4d-100d-4aa1-a9ef-6a8d441c9715"
Information	10/10/2022 10:15:28 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 05c1ee4d-100d-4aa1-a9ef-6a8d441c9715 to collection"
Information	10/10/2022 10:15:14 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page b4712fc1-43d7-4bce-a17f-63765076400a to collection"
Information	10/10/2022 10:14:10 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 71bb1f67-83cd-47b9-8bba-f813f043b780 to collection"
Information	10/10/2022 10:13:50 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 550d7442-1dc9-479a-bee5-2a457db58676"
Information	10/10/2022 10:13:50 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 6f7a7c09-2250-4095-b147-df10a30f4661"
Information	10/10/2022 10:13:29 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 6f7a7c09-2250-4095-b147-df10a30f4661 to collection"
Information	10/10/2022 10:13:16 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 550d7442-1dc9-479a-bee5-2a457db58676 to collection"
Information	10/10/2022 10:12:49 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 70acc08e-09c1-4790-86e7-942bc7d8beae"
Information	10/10/2022 10:12:49 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page bd596f06-0016-49a3-a436-5b47c63754d7"
Information	10/10/2022 10:12:36 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page bd596f06-0016-49a3-a436-5b47c63754d7 to collection"
Information	10/10/2022 10:12:16 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 70acc08e-09c1-4790-86e7-942bc7d8beae to collection"
Information	10/10/2022 10:11:51 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 6c35010f-05e8-499b-89a4-544720b2d035"
Information	10/10/2022 10:11:31 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 6c35010f-05e8-499b-89a4-544720b2d035 to collection"
Information	10/10/2022 10:11:15 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 2b9c18b0-ec70-4c73-b4bc-72872afaf49c to collection"
Information	10/10/2022 10:10:54 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page c456b0a4-56a5-4063-9cc8-acf9e7e70067"
Information	10/10/2022 10:10:53 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 78b8b12a-5ff2-478d-a2be-26d841e3dc6e"
Information	10/10/2022 10:10:34 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 78b8b12a-5ff2-478d-a2be-26d841e3dc6e to collection"
Information	10/10/2022 10:10:21 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page c456b0a4-56a5-4063-9cc8-acf9e7e70067 to collection"
Information	10/10/2022 10:09:47 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 3bc35092-f245-401a-bc22-5a42b5e1dac1"
Information	10/10/2022 10:09:47 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page ee98b0ae-fa5c-455b-833b-05c33e7442a6"
Information	10/10/2022 10:09:30 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page ee98b0ae-fa5c-455b-833b-05c33e7442a6 to collection"
Information	10/10/2022 10:09:17 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 3bc35092-f245-401a-bc22-5a42b5e1dac1 to collection"
Information	10/10/2022 10:08:59 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page e09f8384-1280-4977-942f-8361b991551d"
Information	10/10/2022 10:08:59 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page c70741de-6929-4f7f-94a8-472b91d96a11"
Information	10/10/2022 10:08:40 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page c70741de-6929-4f7f-94a8-472b91d96a11 to collection"
Information	10/10/2022 10:08:23 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page e09f8384-1280-4977-942f-8361b991551d to collection"
Information	10/10/2022 10:08:04 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 67bcb04f-cd00-4fbe-9ac1-19c934302e05"
Information	10/10/2022 10:08:03 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 83d4ce0e-ac52-41f4-9dcc-a0210a9448a9"
Information	10/10/2022 10:07:48 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 83d4ce0e-ac52-41f4-9dcc-a0210a9448a9 to collection"
Information	10/10/2022 10:07:30 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page 67bcb04f-cd00-4fbe-9ac1-19c934302e05 to collection"
Information	10/10/2022 10:07:01 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page d31c7a89-8910-4360-a58c-c05b3ce7f5c8"
Information	10/10/2022 10:07:01 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page a3ce202f-8ee7-41cb-9910-b47ab4dd74f1"
Information	10/10/2022 10:06:44 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page a3ce202f-8ee7-41cb-9910-b47ab4dd74f1 to collection"
Information	10/10/2022 10:06:30 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Added page d31c7a89-8910-4360-a58c-c05b3ce7f5c8 to collection"
Information	10/10/2022 10:06:10 PM	Blue Prism Resource (Port 8181)	0	None	"BluePrism.BrowserAutomation.WebPageProvider
Disconnecting page 2f002266-b5cd-4a14-9068-a02ab77ca44d"
